week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518435;-2.539369639294e+03;-7.369411493668e+04;9.866795249417e+04;1.576162651968e+05;3.215552775100e+04;2.810352666821e+03;-8.391191519436e+03;-7.485195459266e+04;-2.565955619196e+04;
2134;518436;-2.539371879022e+03;-7.369411705218e+04;9.866795374554e+04;1.576162656410e+05;3.215552885795e+04;2.810354712569e+03;-8.391194822395e+03;-7.485195698487e+04;-2.565955592903e+04;
2134;518437;-2.539374118685e+03;-7.369411916753e+04;9.866795499689e+04;1.576162660850e+05;3.215552996488e+04;2.810356758383e+03;-8.391198125326e+03;-7.485195937708e+04;-2.565955566611e+04;
2134;518438;-2.539376358282e+03;-7.369412128271e+04;9.866795624823e+04;1.576162665291e+05;3.215553107180e+04;2.810358804265e+03;-8.391201428229e+03;-7.485196176928e+04;-2.565955540321e+04;
2134;518439;-2.539378597813e+03;-7.369412339774e+04;9.866795749954e+04;1.576162669730e+05;3.215553217871e+04;2.810360850214e+03;-8.391204731105e+03;-7.485196416148e+04;-2.565955514032e+04;
2134;518440;-2.539380837277e+03;-7.369412551261e+04;9.866795875084e+04;1.576162674170e+05;3.215553328560e+04;2.810362896230e+03;-8.391208033954e+03;-7.485196655367e+04;-2.565955487744e+04;
2134;518441;-2.539383076676e+03;-7.369412762732e+04;9.866796000213e+04;1.576162678609e+05;3.215553439247e+04;2.810364942314e+03;-8.391211336774e+03;-7.485196894586e+04;-2.565955461458e+04;
2134;518442;-2.539385316008e+03;-7.369412974187e+04;9.866796125339e+04;1.576162683047e+05;3.215553549933e+04;2.810366988464e+03;-8.391214639568e+03;-7.485197133804e+04;-2.565955435173e+04;
2134;518443;-2.539387555274e+03;-7.369413185626e+04;9.866796250464e+04;1.576162687485e+05;3.215553660618e+04;2.810369034682e+03;-8.391217942333e+03;-7.485197373022e+04;-2.565955408890e+04;
2134;518444;-2.539389794475e+03;-7.369413397050e+04;9.866796375588e+04;1.576162691922e+05;3.215553771301e+04;2.810371080967e+03;-8.391221245071e+03;-7.485197612239e+04;-2.565955382608e+04;
2134;518445;-2.539392033609e+03;-7.369413608457e+04;9.866796500709e+04;1.576162696359e+05;3.215553881983e+04;2.810373127319e+03;-8.391224547782e+03;-7.485197851456e+04;-2.565955356328e+04;
2134;518446;-2.539394272677e+03;-7.369413819849e+04;9.866796625829e+04;1.576162700796e+05;3.215553992664e+04;2.810375173739e+03;-8.391227850464e+03;-7.485198090673e+04;-2.565955330049e+04;
2134;518447;-2.539396511679e+03;-7.369414031225e+04;9.866796750948e+04;1.576162705232e+05;3.215554103343e+04;2.810377220225e+03;-8.391231153119e+03;-7.485198329889e+04;-2.565955303771e+04;
2134;518448;-2.539398750616e+03;-7.369414242586e+04;9.866796876064e+04;1.576162709667e+05;3.215554214020e+04;2.810379266779e+03;-8.391234455747e+03;-7.485198569104e+04;-2.565955277495e+04;
2134;518449;-2.539400989486e+03;-7.369414453930e+04;9.866797001179e+04;1.576162714102e+05;3.215554324696e+04;2.810381313400e+03;-8.391237758346e+03;-7.485198808320e+04;-2.565955251220e+04;
2134;518450;-2.539403228290e+03;-7.369414665258e+04;9.866797126293e+04;1.576162718537e+05;3.215554435371e+04;2.810383360088e+03;-8.391241060918e+03;-7.485199047534e+04;-2.565955224947e+04;
2134;518451;-2.539405467028e+03;-7.369414876571e+04;9.866797251404e+04;1.576162722971e+05;3.215554546044e+04;2.810385406843e+03;-8.391244363462e+03;-7.485199286748e+04;-2.565955198675e+04;
2134;518452;-2.539407705701e+03;-7.369415087868e+04;9.866797376514e+04;1.576162727404e+05;3.215554656716e+04;2.810387453665e+03;-8.391247665979e+03;-7.485199525962e+04;-2.565955172404e+04;
2134;518453;-2.539409944307e+03;-7.369415299149e+04;9.866797501622e+04;1.576162731837e+05;3.215554767387e+04;2.810389500554e+03;-8.391250968467e+03;-7.485199765175e+04;-2.565955146135e+04;
