week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518466;-7046152.0682;21448295.4342;20304651.8666;5300093.1465;3006300.0691;15618081.1956;15451026.2019;13475914.1506;-6743094.5226;
2134;518467;-7043147.7812;21447684.5173;20305828.6809;5303099.8158;3009446.8446;15615931.8990;15453317.3396;13473353.1170;-6746077.0559;
2134;518468;-7040143.3462;21447073.1371;20307005.0635;5306106.3738;3012593.5560;15613782.2729;15455608.1402;13470791.7956;-6749059.4498;
2134;518469;-7037138.7633;21446461.2936;20308181.0144;5309112.8205;3015740.2035;15611632.3173;15457898.6034;13468230.1863;-6752041.7042;
2134;518470;-7034134.0326;21445848.9869;20309356.5336;5312119.1558;3018886.7869;15609482.0323;15460188.7294;13465668.2893;-6755023.8192;
2134;518471;-7031129.1540;21445236.2170;20310531.6210;5315125.3797;3022033.3062;15607331.4180;15462478.5181;13463106.1045;-6758005.7946;
2134;518472;-7028124.1277;21444622.9838;20311706.2767;5318131.4921;3025179.7612;15605180.4744;15464767.9693;13460543.6321;-6760987.6304;
2134;518473;-7025118.9537;21444009.2874;20312880.5006;5321137.4930;3028326.1520;15603029.2015;15467057.0830;13457980.8721;-6763969.3265;
2134;518474;-7022113.6321;21443395.1279;20314054.2927;5324143.3823;3031472.4784;15600877.5994;15469345.8593;13455417.8246;-6766950.8828;
2134;518475;-7019108.1630;21442780.5051;20315227.6530;5327149.1598;3034618.7404;15598725.6681;15471634.2980;13452854.4895;-6769932.2994;
2134;518476;-7016102.5464;21442165.4192;20316400.5813;5330154.8257;3037764.9380;15596573.4077;15473922.3991;13450290.8670;-6772913.5760;
2134;518477;-7013096.7824;21441549.8702;20317573.0778;5333160.3797;3040911.0710;15594420.8182;15476210.1626;13447726.9571;-6775894.7128;
2134;518478;-7010090.8711;21440933.8580;20318745.1424;5336165.8219;3044057.1394;15592267.8997;15478497.5883;13445162.7599;-6778875.7095;
2134;518479;-7007084.8124;21440317.3827;20319916.7750;5339171.1521;3047203.1431;15590114.6522;15480784.6763;13442598.2754;-6781856.5662;
2134;518480;-7004078.6065;21439700.4443;20321087.9757;5342176.3704;3050349.0820;15587961.0757;15483071.4265;13440033.5037;-6784837.2828;
2134;518481;-7001072.2535;21439083.0429;20322258.7443;5345181.4765;3053494.9562;15585807.1704;15485357.8388;13437468.4448;-6787817.8592;
2134;518482;-6998065.7533;21438465.1783;20323429.0810;5348186.4706;3056640.7655;15583652.9362;15487643.9133;13434903.0988;-6790798.2954;
2134;518483;-6995059.1062;21437846.8507;20324598.9856;5351191.3525;3059786.5098;15581498.3733;15489929.6498;13432337.4658;-6793778.5913;
2134;518484;-6992052.3120;21437228.0601;20325768.4581;5354196.1221;3062932.1891;15579343.4815;15492215.0483;13429771.5457;-6796758.7468;
2134;518485;-6989045.3710;21436608.8065;20326937.4986;5357200.7794;3066077.8034;15577188.2611;15494500.1087;13427205.3387;-6799738.7618;
2134;518486;-6986038.2831;21435989.0898;20328106.1069;5360205.3244;3069223.3525;15575032.7120;15496784.8310;13424638.8448;-6802718.6364;
2134;518487;-6983031.0484;21435368.9102;20329274.2831;5363209.7569;3072368.8364;15572876.8343;15499069.2152;13422072.0641;-6805698.3705;
2134;518488;-6980023.6670;21434748.2676;20330442.0271;5366214.0769;3075514.2550;15570720.6280;15501353.2612;13419504.9966;-6808677.9639;
2134;518489;-6977016.1389;21434127.1620;20331609.3389;5369218.2843;3078659.6083;15568564.0932;15503636.9689;13416937.6423;-6811657.4167;
2134;518490;-6974008.4643;21433505.5935;20332776.2185;5372222.3792;3081804.8961;15566407.2299;15505920.3384;13414370.0014;-6814636.7287;
2134;518491;-6971000.6431;21432883.5620;20333942.6659;5375226.3613;3084950.1185;15564250.0382;15508203.3695;13411802.0739;-6817615.9000;
2134;518492;-6967992.6755;21432261.0677;20335108.6810;5378230.2307;3088095.2753;15562092.5181;15510486.0622;13409233.8598;-6820594.9303;
2134;518493;-6964984.5614;21431638.1104;20336274.2638;5381233.9872;3091240.3666;15559934.6696;15512768.4164;13406665.3591;-6823573.8198;
2134;518494;-6961976.3010;21431014.6903;20337439.4142;5384237.6309;3094385.3921;15557776.4929;15515050.4322;13404096.5721;-6826552.5683;
2134;518495;-6958967.8944;21430390.8073;20338604.1324;5387241.1617;3097530.3519;15555617.9879;15517332.1094;13401527.4986;-6829531.1758;
2134;518496;-6955959.3415;21429766.4615;20339768.4181;5390244.5794;3100675.2459;15553459.1547;15519613.4480;13398958.1388;-6832509.6421;
2134;518497;-6952950.6425;21429141.6528;20340932.2715;5393247.8841;3103820.0740;15551299.9934;15521894.4480;13396388.4927;-6835487.9673;
2134;518498;-6949941.7974;21428516.3813;20342095.6925;5396251.0756;3106964.8361;15549140.5039;15524175.1093;13393818.5604;-6838466.1513;
2134;518499;-6946932.8063;21427890.6470;20343258.6810;5399254.1540;3110109.5323;15546980.6864;15526455.4318;13391248.3419;-6841444.1939;
2134;518500;-6943923.6693;21427264.4499;20344421.2370;5402257.1190;3113254.1623;15544820.5409;15528735.4155;13388677.8372;-6844422.0953;
2134;518501;-6940914.3863;21426637.7901;20345583.3606;5405259.9708;3116398.7262;15542660.0674;15531015.0604;13386107.0465;-6847399.8552;
2134;518502;-6937904.9575;21426010.6675;20346745.0516;5408262.7092;3119543.2239;15540499.2660;15533294.3665;13383535.9698;-6850377.4736;
2134;518503;-6934895.3830;21425383.0821;20347906.3101;5411265.3341;3122687.6553;15538338.1367;15535573.3335;13380964.6071;-6853354.9505;
2134;518504;-6931885.6627;21424755.0340;20349067.1361;5414267.8455;3125832.0204;15536176.6795;15537851.9616;13378392.9586;-6856332.2859;
2134;518505;-6928875.7968;21424126.5233;20350227.5294;5417270.2434;3128976.3191;15534014.8946;15540130.2506;13375821.0241;-6859309.4795;
2134;518506;-6925865.7854;21423497.5498;20351387.4901;5420272.5276;3132120.5512;15531852.7820;15542408.2006;13373248.8039;-6862286.5315;
2134;518507;-6922855.6284;21422868.1136;20352547.0182;5423274.6981;3135264.7169;15529690.3416;15544685.8114;13370676.2979;-6865263.4416;
2134;518508;-6919845.3260;21422238.2148;20353706.1136;5426276.7549;3138408.8159;15527527.5736;15546963.0830;13368103.5063;-6868240.2100;
2134;518509;-6916834.8781;21421607.8534;20354864.7763;5429278.6978;3141552.8482;15525364.4780;15549240.0154;13365530.4290;-6871216.8364;
2134;518510;-6913824.2850;21420977.0293;20356023.0063;5432280.5268;3144696.8138;15523201.0549;15551516.6085;13362957.0662;-6874193.3208;
2134;518511;-6910813.5466;21420345.7426;20357180.8036;5435282.2419;3147840.7125;15521037.3042;15553792.8623;13360383.4178;-6877169.6633;
