week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518541;24351739.817;20765430.328;20719979.018;22347629.543;22874265.009;20358584.007;22134721.700;24048034.033;24288014.507;
2134;518542;24351104.072;20765146.443;20720249.522;22347191.656;22873761.838;20358719.142;22134272.856;24048583.627;24288675.651;
2134;518543;24350466.879;20764861.903;20720516.525;22346754.888;22873257.775;20358854.155;22133820.645;24049135.067;24289338.484;
2134;518544;24349828.724;20764573.186;20720782.148;22346317.202;22872751.356;20358992.479;22133371.050;24049684.354;24289999.008;
2134;518545;24349194.843;20764290.482;20721051.928;22345877.755;22872248.555;20359128.111;22132921.139;24050234.859;24290661.136;
2134;518546;24348557.386;20764004.740;20721319.949;22345442.291;22871745.366;20359264.105;22132473.087;24050784.160;24291323.858;
2134;518547;24347920.868;20763717.798;20721589.417;22345003.618;22871243.974;20359399.380;22132020.944;24051334.147;24291986.565;
2134;518548;24347286.235;20763430.971;20721856.303;22344567.382;22870736.613;20359535.246;22131570.670;24051885.436;24292648.373;
2134;518549;24346648.582;20763147.437;20722125.487;22344130.080;22870234.244;20359672.716;22131120.660;24052433.756;24293309.085;
2134;518550;24346012.278;20762862.025;20722393.787;22343692.139;22869731.102;20359811.180;22130673.302;24052985.171;24293972.326;
2134;518551;24345374.180;20762574.788;20722660.674;22343253.692;22869225.680;20359947.475;22130219.541;24053534.778;24294635.425;
2134;518552;24344738.593;20762289.979;20722930.110;22342816.850;22868721.666;20360081.643;22129771.716;24054086.781;24295298.079;
2134;518553;24344104.531;20762006.167;20723198.261;22342377.427;22868220.807;20360218.957;22129321.624;24054634.988;24295958.886;
2134;518554;24343465.874;20761721.518;20723467.871;22341941.506;22867715.931;20360356.999;22128872.924;24055185.119;24296622.279;
2134;518555;24342831.110;20761433.831;20723737.841;22341506.590;22867212.550;20360493.564;22128421.905;24055736.460;24297285.345;
2134;518556;24342193.064;20761151.321;20724005.765;22341068.203;22866709.636;20360632.295;22127973.147;24056288.417;24297947.462;
2134;518557;24341556.899;20760864.875;20724276.028;22340631.281;22866206.476;20360767.618;22127522.259;24056836.400;24298607.260;
2134;518558;24340920.362;20760579.802;20724544.934;22340193.094;22865703.699;20360905.772;22127073.967;24057386.356;24299271.160;
2134;518559;24340285.049;20760297.237;20724814.495;22339758.346;22865201.199;20361040.685;22126623.445;24057937.560;24299933.011;
