week;tow;PRN10;PRN16;PRN18;PRN20;PRN23;PRN26;PRN27;PRN29;PRN31;
2134;518787;10918957.6417;-6963695.3017;9413676.5711;15428547.4176;16509750.8446;1064403.0917;-16839327.6736;22745340.8186;-5361929.7470;
2134;518788;10919584.5114;-6961928.6667;9414835.5255;15428482.5031;16509699.6980;1065598.5166;-16837228.5980;22746906.8164;-5361321.4971;
2134;518789;10920211.1350;-6960162.2233;9415994.6731;15428417.4726;16509648.3727;1066793.7080;-16835129.2486;22748472.5083;-5360713.0519;
2134;518790;10920837.5125;-6958395.9715;9417154.0137;15428352.3260;16509596.8686;1067988.6658;-16833029.6254;22750037.8942;-5360104.4114;
2134;518791;10921463.6439;-6956629.9112;9418313.5475;15428287.0634;16509545.1859;1069183.3900;-16830929.7284;22751602.9741;-5359495.5755;
2134;518792;10922089.5293;-6954864.0425;9419473.2744;15428221.6848;16509493.3246;1070377.8807;-16828829.5577;22753167.7479;-5358886.5442;
2134;518793;10922715.1687;-6953098.3655;9420633.1944;15428156.1904;16509441.2848;1071572.1378;-16826729.1134;22754732.2157;-5358277.3175;
2134;518794;10923340.5621;-6951332.8802;9421793.3075;15428090.5801;16509389.0664;1072766.1613;-16824628.3954;22756296.3772;-5357667.8953;
2134;518795;10923965.7095;-6949567.5866;9422953.6136;15428024.8539;16509336.6695;1073959.9514;-16822527.4038;22757860.2325;-5357058.2776;
2134;518796;10924590.6110;-6947802.4848;9424114.1128;15427959.0120;16509284.0943;1075153.5078;-16820426.1387;22759423.7816;-5356448.4644;
2134;518797;10925215.2667;-6946037.5747;9425274.8050;15427893.0544;16509231.3407;1076346.8308;-16818324.6002;22760987.0244;-5355838.4556;
2134;518798;10925839.6764;-6944272.8565;9426435.6903;15427826.9812;16509178.4088;1077539.9202;-16816222.7883;22762549.9609;-5355228.2511;
2134;518799;10926463.8404;-6942508.3301;9427596.7686;15427760.7923;16509125.2986;1078732.7761;-16814120.7029;22764112.5909;-5354617.8511;
2134;518800;10927087.7586;-6940743.9956;9428758.0399;15427694.4879;16509072.0102;1079925.3985;-16812018.3443;22765674.9145;-5354007.2554;
2134;518801;10927711.4310;-6938979.8531;9429919.5042;15427628.0680;16509018.5437;1081117.7874;-16809915.7124;22767236.9317;-5353396.4639;
2134;518802;10928334.8577;-6937215.9024;9431081.1615;15427561.5326;16508964.8990;1082309.9427;-16807812.8073;22768798.6423;-5352785.4767;
2134;518803;10928958.0386;-6935452.1438;9432243.0117;15427494.8818;16508911.0763;1083501.8646;-16805709.6290;22770360.0463;-5352174.2938;
2134;518804;10929580.9740;-6933688.5772;9433405.0550;15427428.1156;16508857.0756;1084693.5530;-16803606.1776;22771921.1437;-5351562.9150;
2134;518805;10930203.6636;-6931925.2026;9434567.2911;15427361.2341;16508802.8968;1085885.0080;-16801502.4532;22773481.9344;-5350951.3404;
2134;518806;10930826.1077;-6930162.0201;9435729.7203;15427294.2374;16508748.5402;1087076.2294;-16799398.4557;22775042.4184;-5350339.5699;
2134;518807;10931448.3062;-6928399.0298;9436892.3423;15427227.1254;16508694.0057;1088267.2174;-16797294.1853;22776602.5956;-5349727.6035;
2134;518808;10932070.2592;-6926636.2316;9438055.1573;15427159.8983;16508639.2934;1089457.9720;-16795189.6420;22778162.4661;-5349115.4412;
2134;518809;10932691.9666;-6924873.6256;9439218.1652;15427092.5560;16508584.4034;1090648.4930;-16793084.8258;22779722.0297;-5348503.0828;
2134;518810;10933313.4286;-6923111.2118;9440381.3660;15427025.0988;16508529.3356;1091838.7807;-16790979.7367;22781281.2863;-5347890.5285;
2134;518811;10933934.6451;-6921348.9902;9441544.7597;15426957.5264;16508474.0901;1093028.8349;-16788874.3750;22782840.2361;-5347277.7781;
2134;518812;10934555.6162;-6919586.9610;9442708.3462;15426889.8392;16508418.6670;1094218.6557;-16786768.7405;22784398.8788;-5346664.8317;
2134;518813;10935176.3419;-6917825.1240;9443872.1256;15426822.0370;16508363.0664;1095408.2430;-16784662.8334;22785957.2145;-5346051.6891;
2134;518814;10935796.8223;-6916063.4794;9445036.0979;15426754.1199;16508307.2882;1096597.5969;-16782556.6536;22787515.2432;-5345438.3504;
2134;518815;10936417.0574;-6914302.0272;9446200.2630;15426686.0880;16508251.3325;1097786.7174;-16780450.2013;22789072.9646;-5344824.8155;
2134;518816;10937037.0471;-6912540.7675;9447364.6209;15426617.9414;16508195.1995;1098975.6045;-16778343.4765;22790630.3790;-5344211.0843;
2134;518817;10937656.7916;-6910779.7001;9448529.1716;15426549.6800;16508138.8890;1100164.2583;-16776236.4793;22792187.4860;-5343597.1570;
2134;518818;10938276.2909;-6909018.8253;9449693.9152;15426481.3040;16508082.4012;1101352.6786;-16774129.2096;22793744.2859;-5342983.0333;
2134;518819;10938895.5450;-6907258.1430;9450858.8515;15426412.8133;16508025.7362;1102540.8655;-16772021.6676;22795300.7784;-5342368.7133;
2134;518820;10939514.5539;-6905497.6532;9452023.9807;15426344.2081;16507968.8939;1103728.8191;-16769913.8533;22796856.9635;-5341754.1970;
2134;518821;10940133.3177;-6903737.3560;9453189.3026;15426275.4884;16507911.8745;1104916.5393;-16767805.7667;22798412.8412;-5341139.4843;
2134;518822;10940751.8363;-6901977.2514;9454354.8172;15426206.6542;16507854.6779;1106104.0261;-16765697.4079;22799968.4115;-5340524.5752;
2134;518823;10941370.1099;-6900217.3395;9455520.5246;15426137.7056;16507797.3042;1107291.2796;-16763588.7770;22801523.6743;-5339909.4696;
2134;518824;10941988.1385;-6898457.6203;9456686.4248;15426068.6426;16507739.7536;1108478.2997;-16761479.8739;22803078.6295;-5339294.1676;
2134;518825;10942605.9221;-6896698.0937;9457852.5176;15425999.4653;16507682.0259;1109665.0865;-16759370.6988;22804633.2772;-5338678.6690;
2134;518826;10943223.4607;-6894938.7600;9459018.8032;15425930.1737;16507624.1213;1110851.6399;-16757261.2518;22806187.6172;-5338062.9738;
2134;518827;10943840.7543;-6893179.6190;9460185.2815;15425860.7679;16507566.0399;1112037.9600;-16755151.5327;22807741.6495;-5337447.0821;
2134;518828;10944457.8030;-6891420.6708;9461351.9525;15425791.2479;16507507.7816;1113224.0468;-16753041.5418;22809295.3741;-5336830.9938;
2134;518829;10945074.6069;-6889661.9155;9462518.8161;15425721.6138;16507449.3465;1114409.9003;-16750931.2790;22810848.7909;-5336214.7088;
2134;518830;10945691.1659;-6887903.3530;9463685.8724;15425651.8656;16507390.7347;1115595.5205;-16748820.7444;22812401.8999;-5335598.2271;
2134;518831;10946307.4801;-6886144.9835;9464853.1214;15425582.0034;16507331.9462;1116780.9074;-16746709.9381;22813954.7011;-5334981.5487;
2134;518832;10946923.5495;-6884386.8069;9466020.5630;15425512.0273;16507272.9811;1117966.0609;-16744598.8601;22815507.1943;-5334364.6735;
2134;518833;10947539.3741;-6882628.8233;9467188.1973;15425441.9372;16507213.8394;1119150.9812;-16742487.5104;22817059.3796;-5333747.6016;
2134;518834;10948154.9540;-6880871.0327;9468356.0241;15425371.7332;16507154.5211;1120335.6682;-16740375.8891;22818611.2568;-5333130.3328;
2134;518835;10948770.2892;-6879113.4352;9469524.0436;15425301.4154;16507095.0264;1121520.1220;-16738263.9963;22820162.8260;-5332512.8672;
2134;518836;10949385.3798;-6877356.0307;9470692.2557;15425230.9839;16507035.3552;1122704.3424;-16736151.8320;22821714.0871;-5331895.2047;
2134;518837;10950000.2257;-6875598.8194;9471860.6603;15425160.4386;16506975.5077;1123888.3297;-16734039.3963;22823265.0401;-5331277.3453;
2134;518838;10950614.8271;-6873841.8012;9473029.2575;15425089.7796;16506915.4838;1125072.0836;-16731926.6892;22824815.6849;-5330659.2889;
2134;518839;10951229.1839;-6872084.9761;9474198.0473;15425019.0070;16506855.2836;1126255.6043;-16729813.7107;22826366.0214;-5330041.0355;
2134;518840;10951843.2961;-6870328.3443;9475367.0297;15424948.1209;16506794.9072;1127438.8918;-16727700.4609;22827916.0497;-5329422.5851;
2134;518841;10952457.1639;-6868571.9058;9476536.2045;15424877.1212;16506734.3546;1128621.9461;-16725586.9399;22829465.7697;-5328803.9376;
2134;518842;10953070.7871;-6866815.6605;9477705.5719;15424806.0080;16506673.6259;1129804.7671;-16723473.1477;22831015.1812;-5328185.0931;
2134;518843;10953684.1660;-6865059.6085;9478875.1318;15424734.7814;16506612.7211;1130987.3549;-16721359.0844;22832564.2844;-5327566.0514;
2134;518844;10954297.3004;-6863303.7498;9480044.8842;15424663.4414;16506551.6402;1132169.7095;-16719244.7500;22834113.0791;-5326946.8125;
2134;518845;10954910.1905;-6861548.0846;9481214.8291;15424591.9881;16506490.3834;1133351.8309;-16717130.1446;22835661.5653;-5326327.3765;
2134;518846;10955522.8362;-6859792.6127;9482384.9665;15424520.4216;16506428.9506;1134533.7191;-16715015.2681;22837209.7429;-5325707.7433;
2134;518847;10956135.2376;-6858037.3343;9483555.2964;15424448.7418;16506367.3419;1135715.3741;-16712900.1208;22838757.6119;-5325087.9127;
2134;518848;10956747.3947;-6856282.2493;9484725.8187;15424376.9488;16506305.5574;1136896.7959;-16710784.7025;22840305.1723;-5324467.8849;
2134;518849;10957359.3076;-6854527.3579;9485896.5334;15424305.0427;16506243.5971;1138077.9846;-16708669.0135;22841852.4240;-5323847.6598;
2134;518850;10957970.9762;-6852772.6600;9487067.4406;15424233.0235;16506181.4611;1139258.9401;-16706553.0536;22843399.3670;-5323227.2373;
2134;518851;10958582.4007;-6851018.1557;9488238.5401;15424160.8913;16506119.1493;1140439.6624;-16704436.8230;22844946.0011;-5322606.6174;
2134;518852;10959193.5810;-6849263.8450;9489409.8321;15424088.6461;16506056.6619;1141620.1516;-16702320.3218;22846492.3265;-5321985.8001;
2134;518853;10959804.5173;-6847509.7279;9490581.3165;15424016.2879;16505993.9990;1142800.4077;-16700203.5499;22848038.3430;-5321364.7854;
2134;518854;10960415.2094;-6845755.8045;9491752.9933;15423943.8169;16505931.1605;1143980.4306;-16698086.5074;22849584.0505;-5320743.5731;
2134;518855;10961025.6574;-6844002.0747;9492924.8624;15423871.2331;16505868.1464;1145160.2203;-16695969.1944;22851129.4491;-5320122.1633;
2134;518856;10961635.8615;-6842248.5388;9494096.9239;15423798.5364;16505804.9570;1146339.7770;-16693851.6109;22852674.5387;-5319500.5560;
2134;518857;10962245.8215;-6840495.1966;9495269.1778;15423725.7271;16505741.5921;1147519.1005;-16691733.7570;22854219.3192;-5318878.7510;
2134;518858;10962855.5376;-6838742.0481;9496441.6240;15423652.8051;16505678.0519;1148698.1909;-16689615.6328;22855763.7906;-5318256.7485;
2134;518859;10963465.0097;-6836989.0936;9497614.2625;15423579.7704;16505614.3364;1149877.0483;-16687497.2382;22857307.9529;-5317634.5482;
2134;518860;10964074.2380;-6835236.3329;9498787.0933;15423506.6231;16505550.4457;1151055.6725;-16685378.5733;22858851.8060;-5317012.1503;
2134;518861;10964683.2224;-6833483.7661;9499960.1164;15423433.3634;16505486.3798;1152234.0636;-16683259.6383;22860395.3498;-5316389.5547;
2134;518862;10965291.9629;-6831731.3932;9501133.3318;15423359.9911;16505422.1387;1153412.2217;-16681140.4330;22861938.5844;-5315766.7613;
2134;518863;10965900.4597;-6829979.2143;9502306.7394;15423286.5064;16505357.7225;1154590.1467;-16679020.9577;22863481.5096;-5315143.7701;
2134;518864;10966508.7127;-6828227.2293;9503480.3394;15423212.9093;16505293.1313;1155767.8386;-16676901.2122;22865024.1254;-5314520.5811;
2134;518865;10967116.7219;-6826475.4384;9504654.1315;15423139.1999;16505228.3650;1156945.2975;-16674781.1968;22866566.4319;-5313897.1942;
2134;518866;10967724.4875;-6824723.8416;9505828.1160;15423065.3782;16505163.4239;1158122.5233;-16672660.9114;22868108.4288;-5313273.6094;
2134;518867;10968332.0093;-6822972.4389;9507002.2926;15422991.4442;16505098.3078;1159299.5161;-16670540.3561;22869650.1163;-5312649.8267;
2134;518868;10968939.2876;-6821221.2303;9508176.6614;15422917.3981;16505033.0169;1160476.2759;-16668419.5309;22871191.4941;-5312025.8460;
2134;518869;10969546.3222;-6819470.2158;9509351.2225;15422843.2399;16504967.5511;1161652.8026;-16666298.4359;22872732.5624;-5311401.6674;
2134;518870;10970153.1132;-6817719.3956;9510525.9757;15422768.9695;16504901.9107;1162829.0963;-16664177.0711;22874273.3211;-5310777.2907;
2134;518871;10970759.6607;-6815968.7695;9511700.9212;15422694.5871;16504836.0955;1164005.1570;-16662055.4367;22875813.7700;-5310152.7159;
2134;518872;10971365.9647;-6814218.3377;9512876.0588;15422620.0928;16504770.1057;1165180.9847;-16659933.5326;22877353.9092;-5309527.9431;
2134;518873;10971972.0252;-6812468.1003;9514051.3885;15422545.4865;16504703.9413;1166356.5794;-16657811.3588;22878893.7386;-5308902.9721;
2134;518874;10972577.8422;-6810718.0571;9515226.9104;15422470.7683;16504637.6023;1167531.9411;-16655688.9156;22880433.2582;-5308277.8030;
2134;518875;10973183.4158;-6808968.2083;9516402.6244;15422395.9383;16504571.0888;1168707.0698;-16653566.2028;22881972.4679;-5307652.4357;
2134;518876;10973788.7461;-6807218.5538;9517578.5305;15422320.9965;16504504.4009;1169881.9655;-16651443.2206;22883511.3677;-5307026.8701;
2134;518877;10974393.8330;-6805469.0938;9518754.6287;15422245.9429;16504437.5385;1171056.6283;-16649319.9689;22885049.9576;-5306401.1063;
2134;518878;10974998.6765;-6803719.8283;9519930.9190;15422170.7777;16504370.5019;1172231.0581;-16647196.4479;22886588.2374;-5305775.1442;
2134;518879;10975603.2768;-6801970.7572;9521107.4014;15422095.5008;16504303.2909;1173405.2550;-16645072.6577;22888126.2071;-5305148.9838;
2134;518880;10976207.6338;-6800221.8806;9522284.0759;15422020.1124;16504235.9056;1174579.2189;-16642948.5981;22889663.8668;-5304522.6250;
2134;518881;10976811.7476;-6798473.1986;9523460.9424;15421944.6124;16504168.3462;1175752.9499;-16640824.2694;22891201.2163;-5303896.0678;
2134;518882;10977415.6182;-6796724.7112;9524638.0009;15421869.0009;16504100.6126;1176926.4479;-16638699.6715;22892738.2556;-5303269.3122;
2134;518883;10978019.2456;-6794976.4184;9525815.2515;15421793.2779;16504032.7049;1178099.7131;-16636574.8046;22894274.9846;-5302642.3582;
2134;518884;10978622.6299;-6793228.3202;9526992.6941;15421717.4436;16503964.6231;1179272.7453;-16634449.6686;22895811.4034;-5302015.2056;
2134;518885;10979225.7712;-6791480.4167;9528170.3287;15421641.4980;16503896.3674;1180445.5446;-16632324.2636;22897347.5119;-5301387.8546;
2134;518886;10979828.6693;-6789732.7079;9529348.1553;15421565.4410;16503827.9377;1181618.1110;-16630198.5896;22898883.3100;-5300760.3049;
2134;518887;10980431.3244;-6787985.1939;9530526.1739;15421489.2728;16503759.3340;1182790.4445;-16628072.6468;22900418.7976;-5300132.5567;
2134;518888;10981033.7365;-6786237.8746;9531704.3844;15421412.9935;16503690.5566;1183962.5451;-16625946.4351;22901953.9748;-5299504.6098;
2134;518889;10981635.9057;-6784490.7502;9532882.7869;15421336.6029;16503621.6053;1185134.4129;-16623819.9547;22903488.8415;-5298876.4643;
2134;518890;10982237.8319;-6782743.8205;9534061.3814;15421260.1013;16503552.4802;1186306.0478;-16621693.2055;22905023.3976;-5298248.1201;
2134;518891;10982839.5152;-6780997.0858;9535240.1678;15421183.4887;16503483.1815;1187477.4498;-16619566.1876;22906557.6431;-5297619.5772;
2134;518892;10983440.9556;-6779250.5459;9536419.1460;15421106.7651;16503413.7091;1188648.6190;-16617438.9011;22908091.5780;-5296990.8355;
2134;518893;10984042.1532;-6777504.2010;9537598.3162;15421029.9305;16503344.0631;1189819.5553;-16615311.3461;22909625.2022;-5296361.8950;
2134;518894;10984643.1080;-6775758.0511;9538777.6783;15420952.9850;16503274.2435;1190990.2588;-16613183.5225;22911158.5157;-5295732.7557;
2134;518895;10985243.8200;-6774012.0961;9539957.2323;15420875.9287;16503204.2504;1192160.7295;-16611055.4304;22912691.5183;-5295103.4176;
2134;518896;10985844.2892;-6772266.3362;9541136.9781;15420798.7616;16503134.0839;1193330.9673;-16608927.0699;22914224.2102;-5294473.8805;
2134;518897;10986444.5158;-6770520.7714;9542316.9158;15420721.4837;16503063.7440;1194500.9724;-16606798.4410;22915756.5911;-5293844.1446;
2134;518898;10987044.4997;-6768775.4016;9543497.0453;15420644.0952;16502993.2307;1195670.7446;-16604669.5438;22917288.6612;-5293214.2097;
2134;518899;10987644.2409;-6767030.2270;9544677.3667;15420566.5960;16502922.5441;1196840.2840;-16602540.3783;22918820.4203;-5292584.0757;
2134;518900;10988243.7395;-6765285.2475;9545857.8799;15420488.9862;16502851.6842;1198009.5907;-16600410.9446;22920351.8683;-5291953.7428;
2134;518901;10988842.9955;-6763540.4633;9547038.5849;15420411.2659;16502780.6511;1199178.6645;-16598281.2427;22921883.0054;-5291323.2108;
2134;518902;10989442.0090;-6761795.8742;9548219.4816;15420333.4351;16502709.4449;1200347.5056;-16596151.2727;22923413.8313;-5290692.4797;
2134;518903;10990040.7800;-6760051.4804;9549400.5702;15420255.4939;16502638.0656;1201516.1139;-16594021.0347;22924944.3461;-5290061.5495;
2134;518904;10990639.3084;-6758307.2819;9550581.8505;15420177.4422;16502566.5132;1202684.4894;-16591890.5286;22926474.5496;-5289430.4202;
2134;518905;10991237.5945;-6756563.2788;9551763.3226;15420099.2802;16502494.7878;1203852.6322;-16589759.7546;22928004.4420;-5288799.0917;
2134;518906;10991835.6381;-6754819.4709;9552944.9864;15420021.0079;16502422.8894;1205020.5423;-16587628.7127;22929534.0231;-5288167.5639;
2134;518907;10992433.4393;-6753075.8585;9554126.8420;15419942.6254;16502350.8181;1206188.2196;-16585497.4029;22931063.2928;-5287535.8369;
2134;518908;10993030.9981;-6751332.4415;9555308.8892;15419864.1327;16502278.5740;1207355.6642;-16583365.8253;22932592.2512;-5286903.9106;
2134;518909;10993628.3147;-6749589.2199;9556491.1282;15419785.5298;16502206.1570;1208522.8761;-16581233.9799;22934120.8982;-5286271.7850;
2134;518910;10994225.3889;-6747846.1938;9557673.5588;15419706.8168;16502133.5673;1209689.8552;-16579101.8668;22935649.2337;-5285639.4600;
2134;518911;10994822.2209;-6746103.3632;9558856.1812;15419627.9938;16502060.8049;1210856.6017;-16576969.4861;22937177.2577;-5285006.9357;
2134;518912;10995418.8107;-6744360.7282;9560038.9952;15419549.0608;16501987.8698;1212023.1154;-16574836.8378;22938704.9701;-5284374.2119;
2134;518913;10996015.1582;-6742618.2888;9561222.0008;15419470.0179;16501914.7621;1213189.3965;-16572703.9219;22940232.3710;-5283741.2887;
2134;518914;10996611.2636;-6740876.0449;9562405.1981;15419390.8650;16501841.4819;1214355.4449;-16570570.7385;22941759.4602;-5283108.1660;
2134;518915;10997207.1269;-6739133.9967;9563588.5870;15419311.6023;16501768.0291;1215521.2606;-16568437.2877;22943286.2378;-5282474.8438;
2134;518916;10997802.7481;-6737392.1442;9564772.1676;15419232.2298;16501694.4039;1216686.8437;-16566303.5695;22944812.7036;-5281841.3220;
2134;518917;10998398.1272;-6735650.4874;9565955.9397;15419152.7476;16501620.6063;1217852.1940;-16564169.5839;22946338.8576;-5281207.6006;
2134;518918;10998993.2643;-6733909.0263;9567139.9035;15419073.1556;16501546.6363;1219017.3118;-16562035.3311;22947864.6998;-5280573.6797;
2134;518919;10999588.1594;-6732167.7609;9568324.0588;15418993.4541;16501472.4940;1220182.1969;-16559900.8110;22949390.2302;-5279939.5591;
2134;518920;11000182.8125;-6730426.6914;9569508.4056;15418913.6429;16501398.1794;1221346.8494;-16557766.0237;22950915.4486;-5279305.2388;
2134;518921;11000777.2237;-6728685.8177;9570692.9440;15418833.7222;16501323.6926;1222511.2692;-16555630.9693;22952440.3551;-5278670.7188;
2134;518922;11001371.3930;-6726945.1399;9571877.6740;15418753.6919;16501249.0337;1223675.4565;-16553495.6477;22953964.9496;-5278035.9990;
2134;518923;11001965.3204;-6725204.6580;9573062.5955;15418673.5523;16501174.2026;1224839.4111;-16551360.0592;22955489.2320;-5277401.0795;
2134;518924;11002559.0060;-6723464.3720;9574247.7085;15418593.3032;16501099.1995;1226003.1331;-16549224.2037;22957013.2023;-5276765.9601;
2134;518925;11003152.4497;-6721724.2820;9575433.0130;15418512.9448;16501024.0244;1227166.6225;-16547088.0812;22958536.8606;-5276130.6410;
2134;518926;11003745.6517;-6719984.3879;9576618.5089;15418432.4771;16500948.6773;1228329.8794;-16544951.6919;22960060.2066;-5275495.1219;
2134;518927;11004338.6120;-6718244.6899;9577804.1964;15418351.9001;16500873.1583;1229492.9037;-16542815.0357;22961583.2404;-5274859.4029;
2134;518928;11004931.3305;-6716505.1879;9578990.0753;15418271.2139;16500797.4674;1230655.6954;-16540678.1128;22963105.9620;-5274223.4840;
2134;518929;11005523.8074;-6714765.8821;9580176.1457;15418190.4186;16500721.6048;1231818.2545;-16538540.9231;22964628.3712;-5273587.3651;
2134;518930;11006116.0427;-6713026.7723;9581362.4075;15418109.5142;16500645.5703;1232980.5811;-16536403.4668;22966150.4681;-5272951.0462;
2134;518931;11006708.0363;-6711287.8587;9582548.8607;15418028.5008;16500569.3642;1234142.6752;-16534265.7439;22967672.2525;-5272314.5272;
2134;518932;11007299.7883;-6709549.1413;9583735.5053;15417947.3783;16500492.9864;1235304.5367;-16532127.7543;22969193.7245;-5271677.8082;
2134;518933;11007891.2989;-6707810.6201;9584922.3413;15417866.1469;16500416.4369;1236466.1657;-16529989.4983;22970714.8841;-5271040.8891;
2134;518934;11008482.5679;-6706072.2951;9586109.3687;15417784.8066;16500339.7159;1237627.5622;-16527850.9758;22972235.7311;-5270403.7698;
2134;518935;11009073.5954;-6704334.1664;9587296.5875;15417703.3574;16500262.8234;1238788.7261;-16525712.1869;22973756.2655;-5269766.4504;
2134;518936;11009664.3815;-6702596.2340;9588483.9976;15417621.7995;16500185.7595;1239949.6576;-16523573.1316;22975276.4872;-5269128.9307;
2134;518937;11010254.9261;-6700858.4980;9589671.5991;15417540.1328;16500108.5241;1241110.3565;-16521433.8100;22976796.3964;-5268491.2109;
2134;518938;11010845.2294;-6699120.9583;9590859.3919;15417458.3574;16500031.1174;1242270.8230;-16519294.2222;22978315.9927;-5267853.2907;
2134;518939;11011435.2913;-6697383.6151;9592047.3760;15417376.4733;16499953.5393;1243431.0570;-16517154.3681;22979835.2764;-5267215.1703;
2134;518940;11012025.1119;-6695646.4682;9593235.5514;15417294.4807;16499875.7900;1244591.0586;-16515014.2479;22981354.2472;-5266576.8495;
2134;518941;11012614.6913;-6693909.5179;9594423.9182;15417212.3795;16499797.8695;1245750.8276;-16512873.8616;22982872.9052;-5265938.3283;
2134;518942;11013204.0294;-6692172.7640;9595612.4761;15417130.1698;16499719.7778;1246910.3643;-16510733.2093;22984391.2502;-5265299.6067;
2134;518943;11013793.1262;-6690436.2067;9596801.2254;15417047.8516;16499641.5150;1248069.6684;-16508592.2909;22985909.2824;-5264660.6847;
2134;518944;11014381.9819;-6688699.8459;9597990.1659;15416965.4250;16499563.0811;1249228.7402;-16506451.1066;22987427.0015;-5264021.5623;
2134;518945;11014970.5964;-6686963.6818;9599179.2977;15416882.8901;16499484.4762;1250387.5795;-16504309.6564;22988944.4076;-5263382.2393;
2134;518946;11015558.9699;-6685227.7142;9600368.6206;15416800.2469;16499405.7004;1251546.1864;-16502167.9404;22990461.5007;-5262742.7158;
2134;518947;11016147.1022;-6683491.9433;9601558.1348;15416717.4955;16499326.7537;1252704.5609;-16500025.9586;22991978.2806;-5262102.9918;
2134;518948;11016734.9935;-6681756.3691;9602747.8402;15416634.6358;16499247.6360;1253862.7029;-16497883.7110;22993494.7474;-5261463.0671;
2134;518949;11017322.6437;-6680020.9916;9603937.7368;15416551.6680;16499168.3476;1255020.6126;-16495741.1977;22995010.9009;-5260822.9418;
2134;518950;11017910.0530;-6678285.8109;9605127.8245;15416468.5921;16499088.8884;1256178.2899;-16493598.4189;22996526.7412;-5260182.6159;
2134;518951;11018497.2213;-6676550.8270;9606318.1035;15416385.4081;16499009.2585;1257335.7349;-16491455.3744;22998042.2682;-5259542.0893;
2134;518952;11019084.1487;-6674816.0398;9607508.5735;15416302.1161;16498929.4580;1258492.9474;-16489312.0644;22999557.4819;-5258901.3619;
2134;518953;11019670.8352;-6673081.4496;9608699.2347;15416218.7162;16498849.4868;1259649.9276;-16487168.4889;23001072.3822;-5258260.4338;
2134;518954;11020257.2808;-6671347.0561;9609890.0870;15416135.2084;16498769.3450;1260806.6755;-16485024.6480;23002586.9690;-5257619.3048;
2134;518955;11020843.4856;-6669612.8597;9611081.1304;15416051.5927;16498689.0328;1261963.1910;-16482880.5417;23004101.2424;-5256977.9751;
2134;518956;11021429.4496;-6667878.8601;9612272.3649;15415967.8692;16498608.5501;1263119.4741;-16480736.1701;23005615.2022;-5256336.4445;
2134;518957;11022015.1729;-6666145.0575;9613463.7905;15415884.0380;16498527.8969;1264275.5250;-16478591.5332;23007128.8485;-5255694.7130;
2134;518958;11022600.6554;-6664411.4519;9614655.4072;15415800.0991;16498447.0735;1265431.3435;-16476446.6311;23008642.1812;-5255052.7806;
2134;518959;11023185.8973;-6662678.0434;9615847.2149;15415716.0525;16498366.0797;1266586.9297;-16474301.4639;23010155.2002;-5254410.6472;
2134;518960;11023770.8985;-6660944.8319;9617039.2136;15415631.8983;16498284.9156;1267742.2836;-16472156.0315;23011667.9055;-5253768.3129;
2134;518961;11024355.6590;-6659211.8175;9618231.4034;15415547.6366;16498203.5813;1268897.4052;-16470010.3341;23013180.2971;-5253125.7775;
2134;518962;11024940.1790;-6657479.0002;9619423.7842;15415463.2673;16498122.0769;1270052.2946;-16467864.3716;23014692.3749;-5252483.0410;
2134;518963;11025524.4584;-6655746.3802;9620616.3560;15415378.7906;16498040.4023;1271206.9516;-16465718.1442;23016204.1388;-5251840.1035;
2134;518964;11026108.4973;-6654013.9572;9621809.1188;15415294.2065;16497958.5577;1272361.3764;-16463571.6519;23017715.5889;-5251196.9649;
2134;518965;11026692.2957;-6652281.7316;9623002.0725;15415209.5151;16497876.5431;1273515.5689;-16461424.8948;23019226.7251;-5250553.6251;
2134;518966;11027275.8536;-6650549.7031;9624195.2172;15415124.7163;16497794.3585;1274669.5292;-16459277.8728;23020737.5473;-5249910.0841;
2134;518967;11027859.1711;-6648817.8720;9625388.5529;15415039.8103;16497712.0040;1275823.2573;-16457130.5861;23022248.0554;-5249266.3420;
2134;518968;11028442.2482;-6647086.2382;9626582.0795;15414954.7971;16497629.4797;1276976.7531;-16454983.0347;23023758.2496;-5248622.3985;
2134;518969;11029025.0849;-6645354.8017;9627775.7970;15414869.6767;16497546.7855;1278130.0167;-16452835.2186;23025268.1296;-5247978.2538;
2134;518970;11029607.6813;-6643623.5626;9628969.7054;15414784.4493;16497463.9216;1279283.0480;-16450687.1379;23026777.6955;-5247333.9078;
2134;518971;11030190.0374;-6641892.5209;9630163.8047;15414699.1147;16497380.8880;1280435.8472;-16448538.7927;23028286.9472;-5246689.3605;
2134;518972;11030772.1532;-6640161.6767;9631358.0949;15414613.6732;16497297.6847;1281588.4142;-16446390.1831;23029795.8846;-5246044.6117;
2134;518973;11031354.0288;-6638431.0299;9632552.5760;15414528.1247;16497214.3118;1282740.7490;-16444241.3089;23031304.5078;-5245399.6616;
2134;518974;11031935.6642;-6636700.5806;9633747.2479;15414442.4693;16497130.7693;1283892.8516;-16442092.1704;23032812.8167;-5244754.5100;
2134;518975;11032517.0595;-6634970.3289;9634942.1106;15414356.7071;16497047.0573;1285044.7220;-16439942.7676;23034320.8112;-5244109.1569;
2134;518976;11033098.2146;-6633240.2747;9636137.1642;15414270.8381;16496963.1759;1286196.3602;-16437793.1005;23035828.4913;-5243463.6023;
2134;518977;11033679.1296;-6631510.4181;9637332.4086;15414184.8623;16496879.1250;1287347.7664;-16435643.1691;23037335.8569;-5242817.8462;
